167768 65080 16268 132 65497 29 65519
167868 65272 16152 156 14 56 65297
167968 65492 16296 108 65487 74 18
168068 65216 16268 92 65502 61 226
168168 65248 16228 65340 41 35 50
168268 65508 16216 72 235 58 14
168368 65156 16188 96 26 63 26
168468 65240 16264 24 78 59 4
168568 65248 16288 64 65531 49 30
168668 65324 16240 36 20 63 1
168768 65268 16336 140 65523 94 65519
168868 65212 16160 92 26 53 24
168968 65192 16232 68 65526 62 37
169068 65184 16188 65520 65485 69 26
169168 65232 16228 72 65491 50 68
169268 65232 16216 92 65483 77 65533
169368 65168 16224 65524 50 77 255
169468 65532 16248 100 65299 59 5
169568 65164 16216 40 65506 68 5
169668 65180 16212 72 9 56 33
169768 65496 16280 104 65515 71 235
169868 65268 16300 112 65531 52 28
169968 65168 16292 144 59 42 9
170068 65228 16380 80 65517 49 29
170168 65112 16252 104 53 61 19
170268 65244 16236 72 65534 37 23
170368 65268 16272 92 253 28 9
170468 65292 16232 116 65488 63 65529
170568 65252 16272 52 248 35 9
170668 65168 16228 76 53 46 59
170768 65160 16136 92 237 29 65518
170868 65236 16388 52 65493 35 34
170968 65248 15880 140 74 22 9
171068 65136 16176 196 65506 51 247
171168 65196 16248 136 65511 63 53
171268 65248 16240 68 37 100 5
171368 65144 16372 80 12 42 44
171468 65268 16216 60 6 114 247
171568 65220 16332 160 65524 71 2
171668 65256 16224 24 65532 75 26
171768 65264 16216 8 65519 62 67
171868 65276 16292 120 7 47 65517
171968 65132 16204 56 65439 60 8
172068 65028 16224 0 54 32 48
172168 65200 16068 84 29 45 246
172268 65204 16172 48 65415 39 7
172368 65212 16224 56 28 49 65308
172468 65208 16252 36 111 62 35
172568 65200 16312 216 65477 66 65497
172668 65248 16336 65496 9 83 65522
172768 65364 16196 44 85 10 243
172868 65148 16256 84 65421 38 22
172968 65336 16200 36 116 56 254
173068 65140 16140 65520 130 47 10
173168 65516 16144 100 65376 30 65295
173268 65172 16196 0 65289 58 45
173368 65184 16176 44 42 61 18
173468 65236 16244 132 65528 57 47
173568 65124 16420 108 65467 78 65531
173668 65176 16296 28 89 49 16
173768 65068 16244 140 10 32 14
173868 65316 16216 84 65398 52 65280
173968 65528 16220 172 234 43 25
174068 65228 16304 40 65517 56 65288
174168 65460 16220 136 65344 65298 7
174268 65328 16264 128 225 75 253
174368 65232 16312 160 65467 24 20
174468 65284 16204 40 32 23 7
174568 65188 16312 128 65492 100 65520
174668 65140 16184 4 65486 64 33
174768 65256 16148 240 35 79 56
174868 65256 16248 232 65478 64 65531
174968 65220 16208 232 23 63 40
175068 65504 16200 28 58 11 65296
175168 65148 16296 84 65519 63 16
175268 65044 16276 20 82 30 2
175368 65232 16276 100 2 60 65281
175468 65260 16292 116 68 28 33
175568 65220 16240 104 30 65299 65300
175668 65284 16220 128 45 72 35
175768 65184 16276 72 65483 75 26
175868 65144 16212 100 65520 49 15
175968 65232 16240 248 65528 52 65291
176068 65324 16136 28 65291 58 65524
176168 65224 16200 116 65517 42 65522
176268 65228 16208 76 65521 82 43
176368 65232 16260 65280 18 64 65524
176468 65204 16296 12 33 78 29
176568 65264 16164 12 65512 55 65287
176668 65184 16300 128 36 42 65521
176768 65208 16276 52 65295 43 35
176868 65268 16268 65332 32 32 37
176968 65220 16280 120 65467 78 18
177068 65216 16144 52 65523 78 65314
177168 65500 16248 20 16 48 41
177268 65204 16248 216 0 30 65532
177368 65236 16232 100 65457 54 38
177468 65188 15948 60 57 61 65524
177568 65220 16240 60 0 64 13
177668 65140 16264 88 65512 52 65534
177768 65220 16296 152 40 54 13
177868 65292 16316 92 65487 27 14
177968 65024 16312 60 165 67 16
178068 65232 16344 112 65516 66 16
178168 65172 16208 44 65500 16 16
178268 65168 16284 44 126 28 65296
178368 65232 16304 8 65410 57 28
178468 65216 16208 65528 123 82 65294
178568 65268 16316 168 65370 33 65530
178668 65204 16180 65388 19 40 65511
178768 65220 16236 68 75 52 33
178868 65196 16344 104 65504 61 17
178968 65160 16268 28 73 62 65287
179068 65216 16272 64 11 76 22
179168 65252 16264 16 65506 78 45
179268 65024 16276 116 92 80 65518
179368 65244 16252 52 65479 28 21
179468 65492 16296 60 19 60 19
179568 65200 16288 252 3 97 4
179668 65028 16272 60 65517 46 31
179768 65196 16228 40 65528 59 65532
179868 65488 16240 32 65474 63 65531
179968 65516 16200 48 65488 11 24
180068 65168 16216 32 62 71 65282
180168 65252 16268 128 65301 81 248
180268 65152 16184 24 65526 25 5
180368 65168 16176 65504 80 40 36
180468 65196 16252 116 14 59 27
180568 65288 16196 0 65506 71 65522
180668 65176 16140 36 80 57 28
180768 65028 16196 68 65509 38 23
180868 65184 16128 136 11 63 13
180968 65248 16192 68 22 65301 9
181068 65236 16312 128 65488 54 52
181168 65040 16180 8 3 42 7
181268 65224 16312 28 65512 38 35
181368 65236 16212 40 65516 45 12
181468 65272 16212 88 229 41 40
181568 65124 16208 104 65282 31 25
181668 65144 16332 224 65529 49 65526
181768 65204 16140 80 49 52 26
181868 65248 16252 128 65494 26 16
181968 65248 16296 65308 16 63 9
182068 65264 16308 108 65510 82 65488
182168 65132 16304 148 50 53 12
182268 65464 16152 92 65507 46 11
182368 65372 16168 20 42 55 11
182468 65160 16268 4 65518 47 9
182568 65296 16320 140 65485 56 21
182668 65184 16168 52 3 37 65535
182768 65228 16192 72 5 94 65286
182868 65220 16312 4 11 53 65533
182968 64916 16384 65484 65519 26 239
183068 65476 16196 40 231 57 3
183168 65204 16264 65312 54 63 245
183268 65528 16260 76 65514 46 23
183368 65236 16300 52 2 43 26
183468 65236 16344 65516 45 35 65531
183568 65140 16136 8 0 68 52
183668 65176 16136 88 65526 78 26
183768 65264 16168 20 65509 93 15
183868 65268 16252 65528 65510 62 25
183968 65184 16260 65504 65507 76 65533
184068 65224 16268 32 65521 78 255
184168 65096 16144 88 65283 49 7
184268 65260 16248 68 14 59 65285
184368 65248 16256 36 18 49 11
184468 65220 16256 65532 25 52 12
184568 65256 16280 60 247 69 22
184668 65188 16276 80 27 40 35
184768 65160 16264 8 65514 44 14
184868 65156 16236 65480 65 45 65307
184968 65496 16376 252 21 40 65280
185068 65200 16176 65500 65495 66 38
185168 65316 16216 244 82 89 65525
185268 65320 16164 68 65280 68 65508
185368 65208 15908 36 65528 71 35
185468 65232 16288 16 255 76 37
185568 65236 16128 64 65515 44 9
185668 65244 16232 65524 100 120 7
185768 65200 16280 184 65482 36 65526
185868 65380 16288 64 80 54 51
185968 65328 16272 48 65 39 26
186068 65212 16308 116 65492 71 14
186168 65268 16228 88 41 54 52
186268 65176 16308 65480 65470 83 3
186368 65208 16260 65516 56 39 243
186468 65200 16176 112 65523 47 6
186568 65296 16232 244 65522 46 18
186668 65256 16212 65532 2 26 65284
186768 65528 16260 12 65517 55 8
186868 65092 16172 68 65528 78 234
186968 65268 16232 36 33 32 65531
187068 65196 16268 65524 47 58 65519
187168 65512 16332 65520 7 56 14
187268 65288 16584 40 65533 33 9
187368 65260 16336 36 16 78 14
187468 65240 16284 76 65533 58 254
187568 65216 16320 48 8 71 65526
187668 65268 16324 16 65500 71 65284
187768 65348 16216 52 250 75 12
187868 65336 16164 65516 14 72 65525
187968 65128 16160 28 65534 26 65521
188068 65128 16280 65300 60 29 65295
188168 65248 16264 65516 65524 82 65533
188268 65152 16296 65500 18 68 7
188368 65024 16312 0 2 66 239
188468 65288 16304 65520 30 50 252
188568 65216 16328 232 65512 78 65527
188668 65260 16240 164 6 63 18
188768 65156 16240 88 65517 62 65525
188868 65168 16288 84 65524 78 52
188968 65204 16264 140 65506 66 3
189068 65232 16128 56 65493 39 28
189168 65276 16152 8 30 39 65527
189268 65496 16232 65532 65501 42 33
189368 65344 16208 88 21 54 19
189468 65252 16216 65520 21 52 65524
189568 65228 16252 65492 65522 101 60
189668 65208 16244 8 32 67 43
189768 65300 16312 88 40 85 214
189868 65116 16144 4 65296 58 17
189968 65208 16324 65468 11 27 37
190068 65180 16252 65516 56 73 65528
190168 65180 16276 104 65523 83 21
190268 65288 16180 65300 65517 44 65283
190368 65244 16240 65520 21 68 229
190468 65180 16220 32 65467 58 24
190568 65052 16216 12 42 46 25
190668 65256 16212 68 7 87 40
190768 65232 16172 65484 65469 37 65518
190868 65184 16144 240 77 63 65528
190968 65032 16244 65524 65529 56 65534
191068 65260 16232 36 65521 85 65297
191168 65188 16348 52 65528 61 18
191268 65112 16420 65472 45 78 249
191368 65204 16208 88 65478 54 6
191468 65240 16264 65476 7 87 65498
191568 65204 16252 16 39 39 65520
191668 65144 16204 64 65515 50 250
191768 65188 16272 236 25 79 251
191868 65212 16212 65332 65510 56 30
191968 65292 16192 65292 1 41 3
192068 65404 16248 65524 65500 52 14
192168 65136 16292 16 65491 84 248
192268 65252 16208 36 45 49 7
192368 65184 16260 65304 25 78 12
192468 65280 16128 65472 49 47 35
192568 65340 16288 24 28 21 54
192668 65104 16212 4 30 83 13
192768 65356 16200 65512 51 23 247
192868 65120 16272 40 65282 81 65519
192968 65220 16224 65528 0 17 238
193068 65128 16276 12 65313 47 3
193168 65180 16216 252 65533 70 4
193268 65264 16132 0 65517 9 9
193368 65328 16228 65532 65533 47 14
193468 65224 16256 116 65291 28 50
193568 65192 16324 65480 7 80 65311
193668 65276 16256 16 65502 85 2
193768 65504 16176 72 35 48 7
193868 65332 16320 40 29 61 17
193968 65260 16256 44 35 73 65531
194068 65260 16292 60 65472 66 237
194168 65208 16192 65528 9 30 65527
194268 65272 16604 16 28 41 19
194368 65168 16244 140 65280 37 2
194468 65172 16176 65348 65493 25 235
194568 65148 16220 65500 65303 75 8
194668 65316 16116 96 65527 47 33
194768 65212 16176 65504 65500 58 19
194868 65228 16244 220 48 71 20
194968 65232 16180 40 65499 34 15
195068 65176 16260 60 50 84 1
195168 65256 16344 140 235 61 55
195268 65360 16236 65516 43 66 3
195368 65244 16160 65308 41 92 16
195468 65216 16308 65520 55 59 26
195568 65224 16180 60 65508 69 7
195668 65512 16288 16 65484 45 11
195768 65212 16324 244 0 52 52
195868 65184 16148 48 25 55 21
195968 65176 16308 65496 9 75 51
196068 65468 16248 65532 65497 46 37
196168 65292 16244 65452 65521 40 65290
196268 65292 16268 52 9 44 65520
196368 65196 16176 72 56 16 16
196468 65496 16280 4 252 32 16
196568 65188 16272 172 13 59 240
196668 65252 16244 65520 91 2 7
196768 65044 16228 232 65296 42 65302
196868 65292 16396 65332 65521 41 65535
196968 65192 16228 4 31 63 65305
197068 65304 16224 12 35 80 65535
197168 65204 16200 65476 65499 61 253
197268 65300 16300 204 65534 64 20
197368 65148 16208 12 65282 38 65516
197468 65284 16172 65492 22 64 30
197568 65240 16184 65508 65514 78 27
197668 65300 16332 65476 65524 57 65518
197768 65148 16280 65516 81 66 19
197868 65248 16364 52 59 77 65510
197968 65508 16264 0 28 62 21
198068 65200 16376 65288 1 40 65285
198168 65232 16260 44 21 20 65529
198268 65212 16140 65528 65521 68 65495
198368 65276 16216 65496 65520 58 4
198468 65168 16188 65284 253 39 17
198568 65196 16216 208 249 33 9
198668 65196 16212 20 65514 26 31
198768 65252 16248 65320 7 55 37
198868 65240 16196 65484 0 59 251
198968 65264 16356 180 62 90 12
199068 65088 16296 65516 65502 8 42
199168 65184 16272 192 0 66 49
199268 65512 16280 65516 73 65 21
199368 65220 16208 65280 65494 60 65519
199468 65032 16348 65500 33 23 40
199568 65312 16288 8 30 82 31
199668 65468 16204 836 63894 33 65527
199768 65096 16252 800 63941 177 8
199868 64912 16276 65208 59518 65375 65459
199968 64668 15760 1704 56986 63399 65201
200068 132 15680 3932 63025 715 2508
200168 65476 15756 4564 63797 502 2001
200268 928 14860 5416 297 1449 6200
200368 3000 15232 4412 64085 1974 13351
200468 6264 14168 4216 170 65130 14153
200568 7944 7752 5716 53767 2371 32767
200668 18064 1508 6736 57336 10851 24719
200768 14820 65312 7396 40 56955 1255
200868 15304 64860 6332 5220 1923 3168
200968 14708 65360 6368 5750 63501 2270
201068 15320 65424 5420 63847 65385 64863
201168 15116 65352 5620 1508 65035 495
201268 15344 65404 5624 64916 65479 65359
201368 15260 65444 5268 386 65529 137
201468 17400 65032 5060 65152 6396 64921
201568 16332 65248 3148 2587 2724 1557
201668 10808 63364 7984 8291 65200 52244
201768 11684 2948 12660 54136 17192 58300
201868 6560 64168 12180 3499 18288 32767
201968 11888 1216 14388 8961 12853 59304
202068 5724 848 18740 3669 11304 14466
202168 5220 62772 14988 60330 9142 316
202268 2044 456 16036 1039 3790 57409
202368 884 62508 15976 2775 4097 51828
202468 1248 65376 14696 63592 299 64261
202568 292 64792 15196 337 35 1670
202668 65452 63924 15084 64627 65528 48
202768 64644 856 16380 65041 65306 9527
202868 65264 64844 16380 237 54 30
202968 64996 64892 16284 23 44 17
203068 65256 64884 16308 65513 45 65520
203168 65008 64852 16600 20 47 254
203268 65100 64944 16420 33 68 24
203368 65212 64872 16444 52 42 236
203468 64980 64956 16308 65520 44 9
203568 64968 65020 16632 254 54 240
203668 348 64348 16696 65007 65309 61710
203768 63504 64772 15744 65409 150 5784
203868 65152 65164 17740 65325 239 65455
203968 65140 65084 16348 65184 139 62997
204068 108 65172 16536 65358 65509 62715
204168 65076 64792 16440 14 65521 59619
204268 140 64688 15736 65353 118 55152
204368 65476 64124 16356 64813 297 54698
204468 65376 64892 15356 65526 65286 55000
204568 1456 64752 16132 360 239 54998
204668 64540 65012 17504 64560 65018 47933
204768 64120 360 14688 65213 64245 61454
204868 1128 64460 16552 65494 65417 769
204968 296 65000 16680 192 65525 6694
205068 100 64888 16364 65514 62 65019
205168 92 64808 15984 65344 65460 62516
205268 1824 244 16428 65427 58008 62501
205368 168 64736 16372 65502 63849 64939
205468 64036 92 17160 64528 61587 57004
205568 236 63724 15916 65242 3330 734
205668 1672 64284 20052 833 4160 8242
205768 600 65028 16816 64943 64843 1402
205868 64384 65220 17460 77 65048 3628
205968 712 680 15632 478 151 1553
206068 1192 63068 16344 483 65500 82
206168 108 62676 19008 333 561 60947
206268 588 64292 16092 65332 63642 64084
206368 2304 1376 18656 766 1022 62270
206468 204 168 16128 72 216 63313
206568 420 65132 16592 265 459 1583
206668 404 65144 16376 75 29 185
206768 1180 64880 16340 65237 65489 1391
206868 63344 64428 18504 7316 2514 61323
206968 1456 1964 17396 5233 62132 63553
207068 2624 2856 18616 4348 57678 513
207168 1308 1616 16944 59933 64713 1844
207268 24 4932 17232 6194 61369 57798
207368 4252 1920 14052 4916 57307 147
207468 4252 1756 14484 58695 63802 3643
207568 5724 1276 14968 348 63371 63660
207668 5564 972 15388 64566 64707 478
207768 7960 1272 15336 62054 63854 62578
207868 5624 816 13356 4826 53572 61571
207968 9624 1448 13660 968 57245 1163
208068 13040 1912 11608 64161 50429 63336
208168 11624 1532 10680 61992 57836 65109
208268 13732 1228 8564 64670 55597 63117
208368 15460 2384 5700 250 59067 63608
208468 14640 2440 4240 1620 54866 60939
208568 15524 3544 2800 548 60082 63326
208668 15020 4580 65328 65083 59233 62975
208768 15128 4868 136 298 64012 64543
208868 15636 4872 288 65506 1338 1098
208968 15300 4512 688 414 2362 346
209068 14980 4300 968 1884 8085 592
209168 14332 5048 2608 64830 9023 844
209268 15208 3556 6664 64913 14591 4699
209368 13552 1944 9712 679 18958 3587
209468 10496 1988 11692 63916 13605 2179
209568 9020 1468 13856 65055 13942 2030
209668 6416 1788 14688 65491 15957 1248
209768 3012 1292 16028 388 15912 65003
209868 32 1128 15884 2583 5557 788
209968 416 2252 14932 1019 937 404
210068 63372 1824 16372 64362 14743 64370
210168 61428 3908 23996 56457 2765 946
210268 60844 1416 16036 64009 8668 1364
210368 58488 624 14808 63621 10935 3222
210468 56520 140 13904 64254 9137 1421
210568 55872 816 13396 65121 3932 1347
210668 55028 1152 12116 487 7641 586
210768 53264 920 10904 65331 6447 64622
210868 53208 856 10468 64675 611 65476
210968 52740 920 10048 65412 163 180
211068 52788 872 10136 251 2913 65194
211168 52684 596 9908 65117 62012 774
211268 52536 536 10040 65289 64533 65508
211368 52856 424 10336 65218 61617 261
211468 53760 720 11092 64297 62168 338
211568 53508 100 11452 1630 61985 720
211668 55468 1248 12648 570 59699 576
211768 55980 65336 13304 576 60787 186
211868 56468 896 13352 736 65237 87
211968 55912 792 13064 834 4012 64974
212068 55300 888 12420 65183 674 192
212168 54672 1508 12292 902 7159 64856
212268 53704 844 11452 78 3508 65211
212368 53504 776 10964 140 973 65446
212468 53580 1008 11324 65102 63534 152
212568 53928 880 11932 65467 64797 350
212668 54052 1108 11604 26 65215 206
212768 53988 792 11972 48 65493 113
212868 54480 1276 11892 65340 64392 66
212968 54448 1184 11748 65441 64759 137
213068 54532 1216 12132 65032 63738 246
213168 54904 1008 12264 65382 62823 183
213268 55256 1000 12540 244 63753 65395
213368 55912 1128 13016 65326 61019 144
213468 56496 536 13424 83 61440 130
213568 57492 880 14184 64674 62084 65102
213668 58984 728 15164 65292 55868 64329
213768 60632 648 15892 1984 55237 64780
213868 62648 1268 16044 1048 60980 65122
213968 64072 1520 15476 1432 58489 74
214068 65232 1436 16388 845 58872 65474
214168 932 1644 16144 65293 63349 299
214268 1644 1912 15720 65349 63177 568
214368 2108 1616 16076 64953 64786 163
214468 2328 1432 16140 65316 64643 118
214568 2740 2012 15720 306 62956 161
214668 3156 1504 16020 65443 63873 65487
214768 3496 1672 15740 65379 65268 27
214868 3600 1600 16108 65391 64548 65494
214968 3772 1636 15704 40 65374 84
215068 3800 1616 15680 65516 65193 39
215168 4296 1572 15740 65404 64784 65487
215268 4116 1584 15812 65347 65202 43
215368 4008 1772 15576 65384 64938 43
215468 4240 1596 15544 65436 64985 42
215568 4440 1516 15764 65315 70 0
215668 4384 1476 15520 65448 116 90
215768 4396 1480 15512 7 65440 65491
215868 4556 1636 15496 65457 253 196
215968 4440 1324 15380 65503 65388 71
216068 4552 1496 15604 16 65191 65434
216168 4504 1376 15488 65434 189 138
216268 4104 1492 15492 65418 170 80
216368 4452 1360 15820 65305 298 109
216468 4112 1356 15696 65341 582 170
216568 3076 1456 14968 64761 4969 1690
216668 2840 576 16216 65492 4429 65338
216768 2940 1216 16300 146 65296 65283
216868 2956 1120 16108 661 63075 65441
216968 3212 1300 15908 65316 64732 65291
217068 3408 1124 15640 65481 65205 16
217168 3340 1100 15928 65527 65094 65280
217268 3416 1092 15856 65310 65466 84
217368 3436 1132 15812 65483 65413 65486
217468 3528 1188 15956 234 65123 65472
217568 3812 1096 15724 65397 158 65460
217668 3820 1152 15700 95 65458 65420
217768 3896 1176 15936 65409 22 65521
217868 3800 1148 15828 104 310 101
217968 3820 1196 15900 65405 356 26
218068 3760 1100 15892 52 20 65505
218168 3796 1264 15880 65433 246 16
218268 3624 1160 15708 65424 163 62
218368 3740 1284 15644 9 65472 49
218468 3680 1180 15780 65510 65501 73
218568 3576 1240 15852 65534 193 71
218668 3616 1152 15688 87 65479 7
218768 3644 1092 15676 9 65294 65456
218868 3600 1228 15792 52 98 56
218968 3812 1168 15632 65528 65443 65427
219068 3848 1316 15968 65482 193 13
219168 3780 1164 15628 37 65377 65472
219268 3848 1224 15804 65490 144 39
219368 3872 1172 15864 27 65385 65507
219468 3760 1148 15808 65428 72 9
219568 3868 1268 15724 65482 52 60
219668 3832 1132 15780 65392 241 68
219768 3824 1204 15648 65481 156 31
219868 4020 1240 15712 65519 78 0
219968 3932 1120 15712 65503 104 65498
220068 3820 1268 15784 65470 198 16
220168 3752 1220 15740 65208 743 217
220268 3824 1064 15952 63 65308 65519
220368 3776 1128 15952 56 65336 65386
220468 3884 1124 15792 65293 816 123
220568 3732 1124 15852 65466 313 135
220668 3616 1188 15732 65477 175 114
220768 3712 1088 15904 65528 65255 65522
220868 3776 1256 15780 65395 217 90
220968 3888 1068 15788 24 23 68
221068 3824 1100 15708 65431 232 114
221168 3908 1200 15888 67 65416 65491
221268 3888 1164 15800 65509 28 65484
221368 3872 1144 15768 85 65482 65515
221468 3928 1236 15736 5 65464 65452
221568 4044 1172 15860 85 65238 65447
221668 4152 1172 16084 65502 123 7
221768 4008 1236 15776 56 65497 11
221868 3956 1016 15860 65508 34 65480
221968 4024 1188 16108 65388 359 94
222068 3664 1188 15748 65288 66 11
222168 4128 1196 15800 65529 242 65282
222268 3996 1168 15668 65469 206 55
222368 3912 1252 15712 65377 65516 65495
222468 4004 1272 15684 43 65519 65508
222568 3860 1244 15676 65478 168 79
222668 3856 1024 15624 65514 65513 65500
222768 3980 1284 15716 61 65126 65443
222868 4052 1128 15768 92 65390 65398
222968 4184 1188 15812 65483 74 27
223068 3976 1188 15760 65531 97 4
223168 4032 1200 15736 65469 130 65509
223268 4348 1220 15852 65483 54 35
223368 4000 1100 15732 65428 235 144
223468 3864 1292 15764 65438 151 59
223568 3872 1076 15828 65469 186 84
223668 3936 1236 15748 65472 225 16
223768 3888 1188 15580 65519 113 137
223868 4040 1272 15612 7 65360 65482
223968 4316 1228 15736 65512 65519 65501
224068 4112 1476 15628 65528 73 5
224168 3892 1264 15692 65517 111 65504
224268 4028 1128 15680 8 18 65498
224368 4100 1112 15852 65294 5 65462
224468 4112 1204 15764 78 31 232
224568 4012 1212 15788 65479 195 33
224668 4028 1172 15776 65401 132 21
224768 4060 1124 15756 65291 228 73
224868 4088 1228 15760 65443 173 37
224968 3876 1224 15576 65481 111 64
225068 3868 1104 15620 65494 180 52
225168 4012 1196 15704 65504 65377 65476
225268 4028 1120 15752 98 65520 48
225368 3980 1344 15632 65470 59 14
225468 3976 1032 15716 65526 31 65485
225568 4052 1216 15788 82 239 65490
225668 4308 1132 15852 65497 99 65496
225768 4132 1164 15848 65472 262 47
225868 4184 1204 15804 65417 30 65503
225968 4056 1032 15772 65521 65431 52
226068 4096 1232 15608 65464 165 73
226168 4220 1172 15692 65363 146 26
226268 4028 1184 15868 65531 65402 19
226368 4344 1244 15468 120 64456 65443
226468 4516 1364 15408 65443 65476 55
226568 4456 1252 15440 65481 123 22
226668 4412 1028 15832 65521 509 65395
226768 4336 1372 15596 116 65493 65429
226868 4492 1400 15556 85 65528 65479
226968 4508 1224 15704 65476 26 65528
227068 4596 1084 15640 65408 65455 65512
227168 4528 1336 15728 65460 101 89
227268 4572 1168 15744 65462 142 65427
227368 4412 1448 15568 40 244 35
227468 4412 1404 15720 65423 130 250
227568 4332 1040 15536 65483 32 82
227668 4452 1388 15392 65429 90 21
227768 4288 1380 15516 65424 65531 52
227868 4372 1308 15572 21 65486 21
227968 4568 1332 15532 65522 65433 65496
228068 4476 1336 15480 66 65435 65477
228168 4500 1460 15620 244 42 65451
228268 4584 1368 15812 65522 65365 65453
228368 4540 1196 15612 7 205 68
228468 4844 1236 15660 65490 65533 65427
228568 4568 1300 15728 65455 65490 65523
228668 4592 1324 15700 65511 194 35
228768 4552 1272 15564 65435 292 153
228868 4480 1056 15600 65510 65524 3
228968 4416 1232 15576 65465 65 21
229068 4420 1300 15468 65494 58 19
229168 4500 1336 15556 65475 92 40
229268 4384 1356 15256 65507 51 30
229368 4480 1204 15564 65521 65479 65457
229468 4504 1348 15444 65479 65463 65524
229568 4576 1292 15700 43 65464 65424
229668 4376 1308 15716 65444 48 52
229768 4364 1408 15692 12 94 65509
229868 4360 1316 15696 65531 12 65476
229968 4856 1392 15856 65328 36 55
230068 4632 1380 15584 65376 130 31
230168 4388 1340 15608 65528 121 80
230268 4548 1372 15416 65410 5 65505
230368 4832 1336 15552 48 65215 65447
230468 5068 1088 16336 65427 65037 65099
230568 6036 1784 15456 563 3040 65007
230668 4840 1608 14920 28 63204 64260
230768 5872 1872 15820 561 22 62545
230868 6564 1688 15560 65138 57589 59588
230968 5228 1524 14876 65031 1630 63622
231068 4972 2296 14084 59517 62077 1340
231168 6808 3036 15392 7696 64085 61887
231268 6488 4448 11732 19516 56756 61238
231368 5692 8596 13128 13541 14990 61774
231468 3560 11160 10500 20872 8033 51578
231568 152 15160 8532 17499 4239 59576
231668 64884 14932 5600 1726 241 61490
231768 64184 15504 5140 2684 64432 62935
231868 63908 16608 4020 6183 63457 652
231968 63976 15752 3428 3147 63631 1892
232068 64008 15964 2428 1845 64896 65438
232168 64720 16340 1640 2427 64240 63785
232268 64100 15876 1748 181 64835 64013
232368 63844 16016 1940 435 92 816
232468 64312 16360 1624 982 64309 64402
232568 63832 16460 1296 732 61893 63797
232668 63752 15956 1320 329 180 611
232768 63964 16132 1196 104 459 1323
232868 64144 16080 1156 126 602 1627
232968 64272 16240 1748 64541 187 1178
233068 64904 15996 1388 65121 712 895
233168 64316 16276 1776 64150 1660 188
233268 48 16012 2204 63961 214 782
233368 65436 16072 1968 65345 132 64757
233468 65288 15924 2276 65529 65443 65202
233568 65200 16116 2108 65351 507 406
233668 8 16100 2728 61902 187 5406
233768 972 16032 2988 64739 489 999
233868 1016 15772 3380 61850 362 1158
233968 1276 15312 5432 52824 3410 6615
234068 3516 12760 7552 52845 4678 8578
234166 3516 12671 9600 52878 8058 8598
234268 4148 8836 11872 50254 10551 6271
234368 3280 5432 14112 45320 14248 164
234468 1028 2348 18132 51230 61567 60168
234568 2072 1308 17132 2053 56213 60717
234668 3204 1384 15260 3294 64860 63121
234768 3024 2284 16056 65499 63380 1172
234868 3168 1852 15200 1431 56383 64287
234968 5488 2244 16124 64666 60958 64223
235068 6140 1932 15000 63273 61845 65264
235168 4756 1308 16004 64200 4811 73
235268 4860 1444 15416 64110 5808 1309
235368 4648 948 15824 60950 2823 1153
235468 4120 324 15944 142 63499 64544
235568 4496 592 15548 85 64840 65050
235668 4492 692 15596 65461 65500 65512
235768 4448 608 15668 65408 796 323
235868 3844 364 15996 65374 4200 69
235968 2704 776 15940 64468 7636 64955
236068 940 65300 16844 64904 6111 65412
236168 65068 272 15864 545 6165 64320
236268 65196 63468 16104 55060 12580 4684
236368 61124 63924 16336 64751 7082 64913
236468 60304 64344 15340 1284 6554 1007
236568 59016 64548 14972 256 3971 1177
236668 58236 64608 14756 642 3794 1983
236768 57284 65528 14428 1287 4824 857
236868 56500 65416 13756 64980 3865 232
236968 56068 65156 13448 62263 1769 557
237068 55600 64684 13284 63097 2666 729
237168 55020 64288 12460 64861 585 768
237268 55620 64568 12864 106 62691 497
237368 55612 64472 13080 64737 62827 853
237468 56336 64476 13428 64164 64744 176
237568 56332 64348 13776 64318 63821 478
237668 56852 64436 13756 64973 64362 347
237768 57168 64276 14016 64793 63258 77
237868 57496 64064 14192 65112 63920 65370
237968 57676 64236 14164 65429 64702 94
238068 57656 63744 14380 65529 63022 16
238168 58352 64092 14516 208 63496 65292
238268 58764 63916 14748 65194 63480 65304
238368 59460 63864 15068 1293 58438 64680
238468 60728 64044 15424 65516 64357 39
238568 60780 64296 15820 39 65122 222
238668 61624 64684 15868 1467 59987 495
238768 62104 64512 16080 65346 64557 65519
238868 62096 64520 15868 64947 1813 279
238968 58964 63884 17180 62603 25531 1497
239068 56464 64384 11948 3798 13007 1451
239168 55672 65360 13148 64054 1790 547
239268 54328 63664 12532 64400 2704 499
239368 54476 64580 11920 613 5257 936
239468 54052 64960 11120 64382 65374 65113
239568 52920 64124 10376 64475 1582 65329
239668 52712 64076 10600 65232 2076 78
239768 52868 64128 10272 65243 63126 65232
239868 53392 64172 11020 65496 64185 65474
239968 53712 64064 10980 65167 63691 65463
240068 53692 64112 11388 65357 63982 65425
240168 53808 63988 11756 65119 63232 65022
240268 54780 63948 11652 65154 63480 65160
240368 54768 63996 12340 65238 63879 65129
240468 54892 63548 12196 65457 64567 65370
240568 55044 63640 12652 65357 63107 65257
240668 55624 63576 12904 65341 64663 65391
240768 55652 63552 12860 65391 65089 65427
240868 55972 63724 13104 65412 63411 65321
240968 56304 63652 13056 345 63011 65415
241068 57472 63668 14072 974 57864 65080
241168 58996 63656 14636 1849 58696 253
